year	bottom_CI	top_CI	mean	name_origin	label	corpus
2016	0.0054127198917456	0.0189445196211096	0.0121664411366712	Greek	NA	nature_first
2017	0.00292825768667643	0.0131771595900439	0.00728843338213763	Greek	NA	nature_first
2008	0.00142045454545455	0.0113636363636364	0.00569744318181818	Greek	NA	nature_first
2012	0.00283687943262411	0.0141843971631206	0.00870496453900709	Greek	NA	nature_first
2014	0.00424929178470255	0.0155807365439093	0.0100495750708215	Greek	NA	nature_first
2011	0.00150375939849624	0.0120300751879699	0.00596240601503759	Greek	NA	nature_first
2019	0.00262123197903014	0.0131061598951507	0.00798558322411533	Greek	NA	nature_first
2018	0.00266311584553928	0.0119840213049268	0.00651930758988016	Greek	NA	nature_first
2013	0.0028328611898017	0.0127478753541076	0.0069929178470255	Greek	NA	nature_first
2015	0	0.00784929356357928	0.00316483516483517	Greek	NA	nature_first
2010	0.00597907324364723	0.0194319880418535	0.0119043348281016	Greek	NA	nature_first
2005	0.00886262924667651	0.0251107828655835	0.0162259970457903	Greek	NA	nature_first
2007	0.00349040139616056	0.0174520069808028	0.0102862129144852	Greek	NA	nature_first
2006	0	0.00847457627118644	0.00341864406779661	Greek	NA	nature_first
2009	0	0.00667779632721202	0.00329883138564274	Greek	NA	nature_first
2007	0.310434219053791	0.349967595593001	0.329902786779002	European	NA	springer_first
2010	0.299165673420739	0.33849821215733	0.319404648390942	European	NA	springer_first
2012	0.260143198090692	0.295942720763723	0.277669451073986	European	NA	springer_first
2006	0.301905104241553	0.342954708842559	0.322516175413372	European	NA	springer_first
2019	0.202876219825372	0.233692860811505	0.218142783769902	European	NA	springer_first
2011	0.247518199867637	0.28391793514229	0.265064857710126	European	NA	springer_first
2017	0.220667686034659	0.253312945973496	0.236902140672783	European	NA	springer_first
2014	0.277173373075012	0.310481867858917	0.29406259314456	European	NA	springer_first
2016	0.251616111387369	0.283465937344605	0.267566384883143	European	NA	springer_first
2008	0.271013004791239	0.312799452429843	0.291594113620808	European	NA	springer_first
2013	0.248282657657658	0.283220720720721	0.26561204954955	European	NA	springer_first
2018	0.212602459016393	0.243340163934426	0.228518954918033	European	NA	springer_first
2015	0.275664408546118	0.310057321521626	0.292783220427306	European	NA	springer_first
2005	0.3027591349739	0.344519015659955	0.323695749440716	European	NA	springer_first
2020	0.231376418352245	0.263443512580168	0.247533793783917	European	European	springer_first
2009	0.290527654164018	0.328035600762873	0.308672600127146	European	NA	springer_first
2007	0.21451717433571	0.246273493195075	0.230132858068697	EastAsian	NA	springer_first
2010	0.227651966626937	0.262216924910608	0.245140643623361	EastAsian	NA	springer_first
2012	0.278042959427208	0.316229116945107	0.297220167064439	EastAsian	NA	springer_first
2006	0.158878504672897	0.191229331416247	0.175699496764917	EastAsian	NA	springer_first
2019	0.365690806368772	0.403210066769389	0.384425783256292	EastAsian	NA	springer_first
2011	0.338186631369954	0.379219060225017	0.3590337524818	EastAsian	NA	springer_first
2017	0.351681957186544	0.387869520897044	0.36989755351682	EastAsian	NA	springer_first
2014	0.268753104818679	0.302036761053155	0.286652260307998	EastAsian	NA	springer_first
2016	0.330159124813526	0.364992541024366	0.347525111884635	EastAsian	NA	springer_first
2008	0.261464750171116	0.301163586584531	0.280672142368241	EastAsian	NA	springer_first
2013	0.261824324324324	0.294510135135135	0.277602477477477	EastAsian	NA	springer_first
2018	0.36219262295082	0.400102459016393	0.381365778688525	EastAsian	NA	springer_first
2015	0.27774882751433	0.313731109953101	0.295868160500261	EastAsian	NA	springer_first
2005	0.168530947054437	0.203616703952274	0.186645041014169	EastAsian	NA	springer_first
2020	0.340404538727183	0.376418352244697	0.358328564380858	EastAsian	EastAsian	springer_first
2009	0.246026700572155	0.282294977749523	0.263832167832168	EastAsian	NA	springer_first
2007	0.0479585223590408	0.0686973428386261	0.0581205443940376	SouthAsian	NA	springer_first
2010	0.0554231227651967	0.0738974970202622	0.0647312276519666	SouthAsian	NA	springer_first
2012	0.0680190930787589	0.0900954653937947	0.0789707637231504	SouthAsian	NA	springer_first
2006	0.0409777138749101	0.0611071171818835	0.0507332854061826	SouthAsian	NA	springer_first
2019	0.0626605033384694	0.0816640986132511	0.0716800205444273	SouthAsian	NA	springer_first
2011	0.0602250165453342	0.0814030443414957	0.0705234943745864	SouthAsian	NA	springer_first
2017	0.0560652395514781	0.0749235474006116	0.0656921508664628	SouthAsian	NA	springer_first
2014	0.0571286636860407	0.0755340288127173	0.0662821659215102	SouthAsian	NA	springer_first
2016	0.0621581302834411	0.0815514669318747	0.0717031327697663	SouthAsian	NA	springer_first
2008	0.052703627652293	0.0739219712525667	0.0628466803559206	SouthAsian	NA	springer_first
2013	0.0405405405405405	0.0563063063063063	0.0483665540540541	SouthAsian	NA	springer_first
2018	0.0599385245901639	0.0794313524590164	0.0696024590163934	SouthAsian	NA	springer_first
2015	0.0495049504950495	0.0677436164669099	0.0583084940072955	SouthAsian	NA	springer_first
2005	0.0357941834451902	0.0544369873228934	0.0447285607755406	SouthAsian	NA	springer_first
2020	0.0631475086334485	0.0818944252590035	0.0723478046373952	SouthAsian	SouthAsian	springer_first
2009	0.0495867768595041	0.0692943420216147	0.059163382072473	SouthAsian	NA	springer_first
2007	0.0427738172391445	0.0596241088788075	0.0511056383668179	ArabTurkPers	NA	springer_first
2010	0.0536352800953516	0.0738974970202622	0.0634916567342074	ArabTurkPers	NA	springer_first
2012	0.0632458233890215	0.0847255369928401	0.0737631264916468	ArabTurkPers	NA	springer_first
2006	0.0553558590941769	0.0769590222861251	0.0662278936017254	ArabTurkPers	NA	springer_first
2019	0.0852593733949666	0.106831022085259	0.0960261941448382	ArabTurkPers	NA	springer_first
2011	0.0522832561217737	0.0721376571806751	0.0616472534745202	ArabTurkPers	NA	springer_first
2017	0.0688073394495413	0.0891946992864424	0.0788435270132518	ArabTurkPers	NA	springer_first
2014	0.0596125186289121	0.0784898161947342	0.0690740188772976	ArabTurkPers	NA	springer_first
2016	0.0636499254102437	0.0825459970164097	0.0730840377921432	ArabTurkPers	NA	springer_first
2008	0.0520191649555099	0.0711841204654346	0.0613634496919918	ArabTurkPers	NA	springer_first
2013	0.0619369369369369	0.0822072072072072	0.0727111486486487	ArabTurkPers	NA	springer_first
2018	0.076844262295082	0.0978483606557377	0.0873878073770492	ArabTurkPers	NA	springer_first
2015	0.0630536737884315	0.081813444502345	0.0725237102657634	ArabTurkPers	NA	springer_first
2005	0.0499627143922446	0.0715883668903803	0.0605756897837435	ArabTurkPers	NA	springer_first
2020	0.0971879625061668	0.119388258510113	0.108167735569808	ArabTurkPers	ArabTurkPers	springer_first
2009	0.0546726001271456	0.0743801652892562	0.0641824539097266	ArabTurkPers	NA	springer_first
2007	0.167206740116656	0.198314970836034	0.182199611147116	CelticEnglish	NA	springer_first
2010	0.128128724672229	0.15554231227652	0.141701430274136	CelticEnglish	NA	springer_first
2012	0.125298329355609	0.155131264916468	0.14023031026253	CelticEnglish	NA	springer_first
2006	0.176132278936017	0.211358734723221	0.194106398274623	CelticEnglish	NA	springer_first
2019	0.0873138161273754	0.109912686183873	0.099100667693888	CelticEnglish	NA	springer_first
2011	0.107213765718068	0.135009927200529	0.121210456651224	CelticEnglish	NA	springer_first
2017	0.0948012232415902	0.117737003058104	0.105919469928644	CelticEnglish	NA	springer_first
2014	0.111276701440636	0.135618479880775	0.123077496274218	CelticEnglish	NA	springer_first
2016	0.0954748881153655	0.117876678269518	0.106531576330184	CelticEnglish	NA	springer_first
2008	0.132785763175907	0.164271047227926	0.148495550992471	CelticEnglish	NA	springer_first
2013	0.178490990990991	0.208896396396396	0.193641891891892	CelticEnglish	NA	springer_first
2018	0.086577868852459	0.109631147540984	0.0982289959016393	CelticEnglish	NA	springer_first
2015	0.118785825951016	0.143850964043773	0.130712350182387	CelticEnglish	NA	springer_first
2005	0.217002237136465	0.254287844891872	0.234905294556301	CelticEnglish	NA	springer_first
2020	0.0705476073014307	0.0902812037493833	0.0803083374444993	CelticEnglish	CelticEnglish	springer_first
2009	0.128417037507947	0.15702479338843	0.142517482517483	CelticEnglish	NA	springer_first
2007	0.0518470511989631	0.0726182760855476	0.0615852235904083	Hispanic	NA	springer_first
2010	0.056585220500596	0.0762812872467223	0.0657371871275328	Hispanic	NA	springer_first
2012	0.0513126491646778	0.0710023866348449	0.0609564439140811	Hispanic	NA	springer_first
2006	0.0575125808770669	0.0790797987059669	0.0684025880661395	Hispanic	NA	springer_first
2019	0.0529019003595275	0.0719054956343092	0.0621746276322548	Hispanic	NA	springer_first
2011	0.0516214427531436	0.071475843812045	0.0615208471211118	Hispanic	NA	springer_first
2017	0.0682976554536188	0.0881753312945974	0.0780825688073395	Hispanic	NA	springer_first
2014	0.0645802285146547	0.0824639841033284	0.0731838052657725	Hispanic	NA	springer_first
2016	0.0532073595226256	0.0701143709597215	0.0613565390353058	Hispanic	NA	springer_first
2008	0.0588637919233402	0.080082135523614	0.0694750171115674	Hispanic	NA	springer_first
2013	0.0563063063063063	0.0760135135135135	0.0660720720720721	Hispanic	NA	springer_first
2018	0.0635245901639344	0.0819672131147541	0.072797131147541	Hispanic	NA	springer_first
2015	0.0646169880145909	0.0844189682126107	0.07470557582074	Hispanic	NA	springer_first
2005	0.0529455630126771	0.0738255033557047	0.0632289336316182	Hispanic	NA	springer_first
2020	0.0641341884558461	0.0833744449925999	0.0735421805624075	Hispanic	Hispanic	springer_first
2009	0.0610298792116974	0.0826446280991736	0.0719586776859504	Hispanic	NA	springer_first
2007	0.0382372002592353	0.0563836681788723	0.0475171743357097	Nordic	NA	springer_first
2010	0.0441001191895113	0.0625744934445769	0.0528194278903456	Nordic	NA	springer_first
2012	0.0274463007159905	0.0429594272076372	0.0351431980906921	Nordic	NA	springer_first
2006	0.0366642703091301	0.0546369518332135	0.0452451473759885	Nordic	NA	springer_first
2019	0.0195172059578839	0.0308166409861325	0.025196199280945	Nordic	NA	springer_first
2011	0.0205162144275314	0.0337524818001324	0.0264718729318332	Nordic	NA	springer_first
2017	0.0254841997961264	0.0387359836901121	0.031993374108053	Nordic	NA	springer_first
2014	0.0317933432687531	0.0461997019374069	0.0388479880774963	Nordic	NA	springer_first
2016	0.0288413724515167	0.0422675285927399	0.0356489308801591	Nordic	NA	springer_first
2008	0.0369609856262834	0.054072553045859	0.0452785763175907	Nordic	NA	springer_first
2013	0.0287162162162162	0.0433558558558559	0.036036036036036	Nordic	NA	springer_first
2018	0.0210040983606557	0.0327868852459016	0.0262935450819672	Nordic	NA	springer_first
2015	0.0239447628973424	0.0369984366857738	0.0302214695153726	Nordic	NA	springer_first
2005	0.035048471290082	0.0544369873228934	0.044399701715138	Nordic	NA	springer_first
2020	0.0177602368031574	0.0286137148495313	0.0229077454366058	Nordic	Nordic	springer_first
2009	0.0317863954227591	0.0483153210425938	0.0400864589955499	Nordic	NA	springer_first
2007	0.0110174983797796	0.0213869086195723	0.0161386908619572	African	NA	springer_first
2010	0.0119189511323004	0.0226460071513707	0.017261620977354	African	NA	springer_first
2012	0.0130966587112172	0.0232696897374702	0.0177840095465394	African	NA	springer_first
2006	0.00934579439252336	0.0194104960460101	0.0142875629043853	African	NA	springer_first
2019	0.0256805341551104	0.0390344119157678	0.0324155110426297	African	NA	springer_first
2011	0.00661813368630046	0.0158835208471211	0.0112250165453342	African	NA	springer_first
2017	0.0132517838939857	0.0229357798165138	0.0178649337410805	African	NA	springer_first
2014	0.0168902136115251	0.027819175360159	0.0220079483358172	African	NA	springer_first
2016	0.0164097463948284	0.0268771755345599	0.0215062158130283	African	NA	springer_first
2008	0.0109514031485284	0.0212183436002738	0.0157611225188227	African	NA	springer_first
2013	0.0197072072072072	0.0315315315315315	0.0253654279279279	African	NA	springer_first
2018	0.0163934426229508	0.0271516393442623	0.0215030737704918	African	NA	springer_first
2015	0.020323084940073	0.0317873892652423	0.0260338718082335	African	NA	springer_first
2005	0.0104399701715138	0.0223713646532438	0.0164862043251305	African	NA	springer_first
2020	0.0123334977799704	0.0217069560927479	0.0170187469166256	African	African	springer_first
2009	0.0127145581691036	0.0228862047043865	0.0177755880483153	African	NA	springer_first
2007	0.00388852883992223	0.0110174983797796	0.00708749189889825	Hebrew	NA	springer_first
2010	0.00595947556615018	0.0137067938021454	0.0095953516090584	Hebrew	NA	springer_first
2012	0.00119331742243437	0.00596658711217184	0.00353281622911695	Hebrew	NA	springer_first
2006	0.00647016534867002	0.01509705248023	0.0107045291157441	Hebrew	NA	springer_first
2019	0.00256805341551104	0.00772984078068821	0.0051391884951207	Hebrew	NA	springer_first
2011	0.00397088021178028	0.0112508272667108	0.00728391793514229	Hebrew	NA	springer_first
2017	0.00458715596330275	0.0107033639143731	0.00727981651376147	Hebrew	NA	springer_first
2014	0.00347739692001987	0.00894187779433681	0.00595727769498261	Hebrew	NA	springer_first
2016	0.00497265042267529	0.0114370959721532	0.0080014917951268	Hebrew	NA	springer_first
2008	0.00342231348391513	0.0102669404517454	0.006782340862423	Hebrew	NA	springer_first
2013	0.0045045045045045	0.0118243243243243	0.00791385135135135	Hebrew	NA	springer_first
2018	0.00563524590163934	0.0128073770491803	0.00917776639344262	Hebrew	NA	springer_first
2015	0.00416883793642522	0.00992704533611254	0.00687910369984367	Hebrew	NA	springer_first
2005	0.0096569724086503	0.0201342281879195	0.0149142431021626	Hebrew	NA	springer_first
2020	0.00690675875678342	0.0143068574247657	0.0104523926985693	Hebrew	Hebrew	springer_first
2009	0.00508582326764145	0.0127145581691036	0.0089135410044501	Hebrew	NA	springer_first
2007	0.0110174983797796	0.0213869086195723	0.0162099805573558	Greek	NA	springer_first
2010	0.0148986889153754	0.0256257449344458	0.0201168057210965	Greek	NA	springer_first
2012	0.0101431980906921	0.0196897374701671	0.0147297136038186	Greek	NA	springer_first
2006	0.0424155283968368	0.0618260244428469	0.0520769230769231	Greek	NA	springer_first
2019	0.00308166409861325	0.00873138161273754	0.00569902413970211	Greek	NA	springer_first
2011	0.0112508272667108	0.0218398411647915	0.0160185307743216	Greek	NA	springer_first
2017	0.00458715596330275	0.0112130479102956	0.00752446483180428	Greek	NA	springer_first
2014	0.0158966716343766	0.0263288623944362	0.0208544461003477	Greek	NA	springer_first
2016	0.00397812033814023	0.0104425658876181	0.0070765788165092	Greek	NA	springer_first
2008	0.0123203285420945	0.0239561943874059	0.0177310061601643	Greek	NA	springer_first
2013	0.00394144144144144	0.0096002252252252	0.00667849099099099	Greek	NA	springer_first
2018	0.00256147540983607	0.00771004098360653	0.00512448770491803	Greek	NA	springer_first
2015	0.00833767587285044	0.0161542470036477	0.0119640437727983	Greek	NA	springer_first
2005	0.00596569724086503	0.0149142431021626	0.010420581655481	Greek	NA	springer_first
2020	0.00641341884558461	0.0128268376911692	0.00939269856931426	Greek	Greek	springer_first
2009	0.0165289256198347	0.0292434837889383	0.0228976478067387	Greek	NA	springer_first
2005	0.315868263473054	0.380314371257485	0.34913622754491	European	NA	nature_last
2009	0.319112627986348	0.385665529010239	0.351559726962457	European	NA	nature_last
2016	0.325170068027211	0.383673469387755	0.354100680272109	European	NA	nature_last
2006	0.311418685121107	0.375432525951557	0.343148788927336	European	NA	nature_last
2020	0.344481605351171	0.397993311036789	0.371505016722408	European	European	nature_last
2019	0.315579227696405	0.37017310252996	0.342900133155792	European	NA	nature_last
2013	0.326149425287356	0.387931034482759	0.357784482758621	European	NA	nature_last
2012	0.35014409221902	0.409221902017291	0.379061959654179	European	NA	nature_last
2008	0.352769679300292	0.415451895043732	0.383549562682216	European	NA	nature_last
2010	0.301829268292683	0.359756097560976	0.330862804878049	European	NA	nature_last
2018	0.335579514824798	0.393530997304582	0.365086253369272	European	NA	nature_last
2015	0.346031746031746	0.40952380952381	0.376680952380952	European	NA	nature_last
2017	0.349412628487518	0.412628487518355	0.380055800293686	European	NA	nature_last
2014	0.329479768786127	0.38728323699422	0.358728323699422	European	NA	nature_last
2007	0.297535211267606	0.366197183098592	0.333010563380282	European	NA	nature_last
2011	0.356707317073171	0.419207317073171	0.388164634146341	European	NA	nature_last
2005	0.12874251497006	0.175224550898204	0.152468562874252	EastAsian	NA	nature_last
2009	0.187713310580205	0.245733788395904	0.216380546075085	EastAsian	NA	nature_last
2016	0.153741496598639	0.202721088435374	0.177046258503401	EastAsian	NA	nature_last
2006	0.141868512110727	0.192041522491349	0.165660899653979	EastAsian	NA	nature_last
2020	0.202898550724638	0.250836120401338	0.226930880713489	EastAsian	EastAsian	nature_last
2019	0.198402130492676	0.249001331557923	0.223648468708389	EastAsian	NA	nature_last
2013	0.170977011494253	0.218462643678161	0.194998563218391	EastAsian	NA	nature_last
2012	0.14985590778098	0.197406340057637	0.172747838616715	EastAsian	NA	nature_last
2008	0.129737609329446	0.173469387755102	0.15066472303207	EastAsian	NA	nature_last
2010	0.161585365853659	0.208841463414634	0.185810975609756	EastAsian	NA	nature_last
2018	0.18733153638814	0.234568733153639	0.210408355795148	EastAsian	NA	nature_last
2015	0.141269841269841	0.188888888888889	0.164852380952381	EastAsian	NA	nature_last
2017	0.158590308370044	0.208590308370044	0.183738619676946	EastAsian	NA	nature_last
2014	0.148843930635838	0.196531791907514	0.171903179190751	EastAsian	NA	nature_last
2007	0.158450704225352	0.213028169014085	0.18612323943662	EastAsian	NA	nature_last
2011	0.141768292682927	0.190548780487805	0.165269817073171	EastAsian	NA	nature_last
2005	0.0104790419161677	0.0284431137724551	0.0196721556886228	SouthAsian	NA	nature_last
2009	0.00853242320819113	0.0255972696245734	0.017240614334471	SouthAsian	NA	nature_last
2016	0.0244897959183673	0.0462585034013605	0.0353074829931973	SouthAsian	NA	nature_last
2006	0.0103806228373702	0.0294117647058824	0.0190916955017301	SouthAsian	NA	nature_last
2020	0.0256410256410256	0.0468227424749164	0.0358595317725753	SouthAsian	SouthAsian	nature_last
2019	0.018641810918775	0.0373501997336884	0.0278974700399467	SouthAsian	NA	nature_last
2013	0.0172413793103448	0.0359195402298851	0.0258764367816092	SouthAsian	NA	nature_last
2012	0.0244956772334294	0.0475504322766571	0.0357752161383285	SouthAsian	NA	nature_last
2008	0.0145772594752187	0.0349854227405248	0.024597667638484	SouthAsian	NA	nature_last
2010	0.00762195121951219	0.0228658536585366	0.0153551829268293	SouthAsian	NA	nature_last
2018	0.0161725067385445	0.0350404312668464	0.0257385444743935	SouthAsian	NA	nature_last
2015	0.0222222222222222	0.0444444444444444	0.0332904761904762	SouthAsian	NA	nature_last
2017	0.0190895741556534	0.0411160058737151	0.0293861967694567	SouthAsian	NA	nature_last
2014	0.023121387283237	0.046242774566474	0.0342702312138728	SouthAsian	NA	nature_last
2007	0.0158450704225352	0.0387323943661972	0.0265105633802817	SouthAsian	NA	nature_last
2011	0.0198170731707317	0.0411585365853659	0.0307240853658537	SouthAsian	NA	nature_last
2005	0.0029940119760479	0.0134730538922156	0.00737574850299401	ArabTurkPers	NA	nature_last
2009	0.00341296928327645	0.015358361774744	0.00847098976109215	ArabTurkPers	NA	nature_last
2016	0.00680272108843537	0.0217687074829932	0.0136843537414966	ArabTurkPers	NA	nature_last
2006	0.00519031141868512	0.0224913494809689	0.0137283737024221	ArabTurkPers	NA	nature_last
2020	0.0189520624303233	0.0367892976588629	0.0281426978818283	ArabTurkPers	ArabTurkPers	nature_last
2019	0.00932090545938748	0.0252996005326232	0.0164580559254328	ArabTurkPers	NA	nature_last
2013	0.00862068965517241	0.0229885057471264	0.0157873563218391	ArabTurkPers	NA	nature_last
2012	0.0115273775216138	0.0273775216138329	0.0186844380403458	ArabTurkPers	NA	nature_last
2008	0.0160349854227405	0.0349854227405248	0.0248206997084548	ArabTurkPers	NA	nature_last
2010	0.013719512195122	0.0320121951219512	0.0227896341463415	ArabTurkPers	NA	nature_last
2018	0.0107816711590297	0.0269541778975741	0.0188153638814016	ArabTurkPers	NA	nature_last
2015	0.00793650793650794	0.0238095238095238	0.0156634920634921	ArabTurkPers	NA	nature_last
2017	0.00881057268722467	0.0234948604992658	0.0162848751835536	ArabTurkPers	NA	nature_last
2014	0.0130057803468208	0.0303468208092486	0.021507225433526	ArabTurkPers	NA	nature_last
2007	0.0105633802816901	0.0299295774647887	0.0195774647887324	ArabTurkPers	NA	nature_last
2011	0.00457317073170732	0.0182926829268293	0.0105350609756098	ArabTurkPers	NA	nature_last
2005	0.342814371257485	0.404191616766467	0.37337125748503	CelticEnglish	NA	nature_last
2009	0.278156996587031	0.341296928327645	0.309054607508532	CelticEnglish	NA	nature_last
2016	0.254421768707483	0.308843537414966	0.281054421768707	CelticEnglish	NA	nature_last
2006	0.304498269896194	0.368512110726644	0.337716262975779	CelticEnglish	NA	nature_last
2020	0.188405797101449	0.234113712374582	0.211238573021182	CelticEnglish	CelticEnglish	nature_last
2019	0.231691078561917	0.284953395472703	0.257612516644474	CelticEnglish	NA	nature_last
2013	0.258620689655172	0.314655172413793	0.28639224137931	CelticEnglish	NA	nature_last
2012	0.257925072046109	0.315561959654179	0.286744956772334	CelticEnglish	NA	nature_last
2008	0.276967930029155	0.330903790087464	0.30348833819242	CelticEnglish	NA	nature_last
2010	0.286585365853659	0.346036585365854	0.316870426829268	CelticEnglish	NA	nature_last
2018	0.215633423180593	0.268194070080863	0.241549865229111	CelticEnglish	NA	nature_last
2015	0.247619047619048	0.307936507936508	0.277595238095238	CelticEnglish	NA	nature_last
2017	0.23928046989721	0.295154185022026	0.266193832599119	CelticEnglish	NA	nature_last
2014	0.277456647398844	0.333815028901734	0.305829479768786	CelticEnglish	NA	nature_last
2007	0.290492957746479	0.35387323943662	0.321882042253521	CelticEnglish	NA	nature_last
2011	0.265243902439024	0.321646341463415	0.292614329268293	CelticEnglish	NA	nature_last
2005	0.0194610778443114	0.0404191616766467	0.0288278443113772	Hispanic	NA	nature_last
2009	0.0238907849829352	0.0494880546075085	0.0357116040955631	Hispanic	NA	nature_last
2016	0.036734693877551	0.0625850340136054	0.0491170068027211	Hispanic	NA	nature_last
2006	0.0328719723183391	0.0622837370242214	0.0467923875432526	Hispanic	NA	nature_last
2020	0.0312151616499443	0.0557413600891862	0.0435919732441472	Hispanic	Hispanic	nature_last
2019	0.0386151797603196	0.066577896138482	0.0516790945406125	Hispanic	NA	nature_last
2013	0.0301724137931034	0.0531609195402299	0.0415689655172414	Hispanic	NA	nature_last
2012	0.0302593659942363	0.0576368876080692	0.0436541786743516	Hispanic	NA	nature_last
2008	0.0349854227405248	0.0612244897959184	0.0477623906705539	Hispanic	NA	nature_last
2010	0.0411585365853659	0.0685975609756098	0.0544451219512195	Hispanic	NA	nature_last
2018	0.0283018867924528	0.0498652291105121	0.0387398921832884	Hispanic	NA	nature_last
2015	0.0333333333333333	0.0619047619047619	0.047815873015873	Hispanic	NA	nature_last
2017	0.0308370044052863	0.0572687224669604	0.0439706314243759	Hispanic	NA	nature_last
2014	0.0216763005780347	0.0447976878612717	0.0329161849710983	Hispanic	NA	nature_last
2007	0.0176056338028169	0.0404929577464789	0.0285545774647887	Hispanic	NA	nature_last
2011	0.0259146341463415	0.0503048780487805	0.0378765243902439	Hispanic	NA	nature_last
2005	0.0209580838323353	0.0434131736526946	0.0316182634730539	Nordic	NA	nature_last
2009	0.0221843003412969	0.0460750853242321	0.0325324232081911	Nordic	NA	nature_last
2016	0.0258503401360544	0.0489795918367347	0.0368925170068027	Nordic	NA	nature_last
2006	0.0259515570934256	0.0536332179930796	0.0395121107266436	Nordic	NA	nature_last
2020	0.0234113712374582	0.0423634336677815	0.032603121516165	Nordic	Nordic	nature_last
2019	0.0185752330226365	0.0359520639147803	0.0264886817576565	Nordic	NA	nature_last
2013	0.0258620689655172	0.0502873563218391	0.0375905172413793	Nordic	NA	nature_last
2012	0.015850144092219	0.0345821325648415	0.0241743515850144	Nordic	NA	nature_last
2008	0.0204081632653061	0.043731778425656	0.0319402332361516	Nordic	NA	nature_last
2010	0.0289634146341463	0.0548780487804878	0.0415625	Nordic	NA	nature_last
2018	0.0256064690026954	0.0471698113207547	0.0365215633423181	Nordic	NA	nature_last
2015	0.0238095238095238	0.0492063492063492	0.0360730158730159	Nordic	NA	nature_last
2017	0.0308370044052863	0.0572687224669604	0.0436960352422908	Nordic	NA	nature_last
2014	0.023121387283237	0.046242774566474	0.0344060693641619	Nordic	NA	nature_last
2007	0.028169014084507	0.0563380281690141	0.0421320422535211	Nordic	NA	nature_last
2011	0.0198170731707317	0.0426829268292683	0.0304832317073171	Nordic	NA	nature_last
2005	0.00898203592814371	0.0239520958083832	0.0161676646706587	African	NA	nature_last
2009	0.00170648464163823	0.0102389078498294	0.00502730375426621	African	NA	nature_last
2016	0.00680272108843537	0.0204081632653061	0.0133455782312925	African	NA	nature_last
2006	0.0069204152249135	0.0224913494809689	0.0137716262975779	African	NA	nature_last
2020	0.00668896321070234	0.0189520624303233	0.0124782608695652	African	African	nature_last
2019	0.00266311584553928	0.0133155792276964	0.00799067909454061	African	NA	nature_last
2013	0.0028735632183908	0.014367816091954	0.00855747126436782	African	NA	nature_last
2012	0.00288184438040346	0.0144092219020173	0.00892939481268011	African	NA	nature_last
2008	0.00583090379008746	0.0204081632653061	0.0130816326530612	African	NA	nature_last
2010	0.00152439024390244	0.0121951219512195	0.00632621951219512	African	NA	nature_last
2018	0.00943396226415094	0.0242587601078167	0.0161522911051213	African	NA	nature_last
2015	0.00634920634920635	0.0206349206349206	0.0128174603174603	African	NA	nature_last
2017	0	0.00881057268722467	0.0043230543318649	African	NA	nature_last
2014	0.00289017341040462	0.0145231213872832	0.00865028901734104	African	NA	nature_last
2007	0.00352112676056338	0.0176056338028169	0.0105246478873239	African	NA	nature_last
2011	0.00457317073170732	0.0167682926829268	0.0106478658536585	African	NA	nature_last
2005	0.00898203592814371	0.0254491017964072	0.0167260479041916	Hebrew	NA	nature_last
2009	0.00844709897610929	0.0238907849829352	0.015320819112628	Hebrew	NA	nature_last
2016	0.019047619047619	0.0394557823129252	0.028469387755102	Hebrew	NA	nature_last
2006	0.00856401384083053	0.0242214532871972	0.0155069204152249	Hebrew	NA	nature_last
2020	0.0144927536231884	0.0312151616499443	0.0231794871794872	Hebrew	Hebrew	nature_last
2019	0.0159786950732357	0.033288948069241	0.0240479360852197	Hebrew	NA	nature_last
2013	0.014367816091954	0.0316091954022989	0.0228922413793103	Hebrew	NA	nature_last
2012	0.0144092219020173	0.0331412103746398	0.0229827089337176	Hebrew	NA	nature_last
2008	0.0102040816326531	0.0262390670553936	0.0171938775510204	Hebrew	NA	nature_last
2010	0.0106707317073171	0.0289634146341463	0.0197881097560976	Hebrew	NA	nature_last
2018	0.0215633423180593	0.0431266846361186	0.0321981132075472	Hebrew	NA	nature_last
2015	0.0142857142857143	0.0349206349206349	0.0238587301587302	Hebrew	NA	nature_last
2017	0.0117474302496329	0.0293685756240822	0.0204405286343612	Hebrew	NA	nature_last
2014	0.0144508670520231	0.0346820809248555	0.0246112716763006	Hebrew	NA	nature_last
2007	0.0140845070422535	0.0352112676056338	0.0247253521126761	Hebrew	NA	nature_last
2011	0.013719512195122	0.0320121951219512	0.0228628048780488	Hebrew	NA	nature_last
2005	0	0.00898203592814371	0.00463622754491018	Greek	NA	nature_last
2009	0.00341296928327645	0.015358361774744	0.00870136518771331	Greek	NA	nature_last
2016	0.0054421768707483	0.017687074829932	0.0109823129251701	Greek	NA	nature_last
2006	0	0.0103806228373702	0.00507093425605536	Greek	NA	nature_last
2020	0.00780379041248606	0.0211817168338907	0.0144704570791527	Greek	Greek	nature_last
2019	0.0133155792276964	0.0306258322237017	0.0212769640479361	Greek	NA	nature_last
2013	0.0028735632183908	0.0158045977011494	0.00855172413793103	Greek	NA	nature_last
2012	0.00288184438040346	0.0129682997118156	0.00724495677233429	Greek	NA	nature_last
2008	0	0.00728862973760933	0.00290087463556851	Greek	NA	nature_last
2010	0.00152439024390244	0.0106707317073171	0.0061890243902439	Greek	NA	nature_last
