author	doi	year	author_pos	file_id	guessed_gender	gender
richard	doi:10.1038/060731-11.html	2006	NA	060731-11.html	MALE	MALE
richard	doi:10.1038/courage-for-sound-science-wins-john-maddox-prize-1.11760	2012	NA	courage-for-sound-science-wins-john-maddox-prize-1.11760	MALE	MALE
richard	doi:10.1038/521298a	2015	NA	521298a	MALE	MALE
richard	doi:10.1038/sluggish-data-sharing-hampers-reproducibility-effort-1.17694	2015	NA	sluggish-data-sharing-hampers-reproducibility-effort-1.17694	MALE	MALE
richard	doi:10.1038/060814-6.html	2006	NA	060814-6.html	MALE	MALE
richard	doi:10.1038/news.2011.3.html	2011	NA	news.2011.3.html	MALE	MALE
richard	doi:10.1038/news.2010.129.html	2010	NA	news.2010.129.html	MALE	MALE
richard	doi:10.1038/d41586-020-01410-9	2020	NA	d41586-020-01410-9	MALE	MALE
richard	doi:10.1038/social-sciences-preprint-server-snapped-up-by-publishing-giant-elsevier-1.19932	2016	NA	social-sciences-preprint-server-snapped-up-by-publishing-giant-elsevier-1.19932	MALE	MALE
richard	doi:10.1038/mysterious-radiation-burst-recorded-in-tree-rings-1.10768	2012	NA	mysterious-radiation-burst-recorded-in-tree-rings-1.10768	MALE	MALE
richard	doi:10.1038/060904-4.html	2006	NA	060904-4.html	MALE	MALE
richard	doi:10.1038/satellite-maps-global-carbon-dioxide-levels-1.16615	2014	NA	satellite-maps-global-carbon-dioxide-levels-1.16615	MALE	MALE
richard	doi:10.1038/060918-3.html	2006	NA	060918-3.html	MALE	MALE
richard	doi:10.1038/475305a	2011	NA	475305a	MALE	MALE
richard	doi:10.1038/news.2009.550.html	2009	NA	news.2009.550.html	MALE	MALE
richard	doi:10.1038/d41586-020-02959-1	2020	NA	d41586-020-02959-1	MALE	MALE
richard	doi:10.1038/news.2009.1022.html	2009	NA	news.2009.1022.html	MALE	MALE
richard	doi:10.1038/bohr-s-model-extreme-atoms-1.13118	2013	NA	bohr-s-model-extreme-atoms-1.13118	MALE	MALE
richard	doi:10.1038/hurricane-may-have-triggered-earthquake-aftershocks-1.12839	2013	NA	hurricane-may-have-triggered-earthquake-aftershocks-1.12839	MALE	MALE
richard	doi:10.1038/sulphur-back-in-vogue-for-batteries-1.13267	2013	NA	sulphur-back-in-vogue-for-batteries-1.13267	MALE	MALE
richard	doi:10.1038/477041a	2011	NA	477041a	MALE	MALE
richard	doi:10.1038/news.2009.929.html	2009	NA	news.2009.929.html	MALE	MALE
richard	doi:10.1038/060807-3.html	2006	NA	060807-3.html	MALE	MALE
richard	doi:10.1038/space-miners-seek-riches-in-nearby-asteroids-1.10513	2012	NA	space-miners-seek-riches-in-nearby-asteroids-1.10513	MALE	MALE
richard	doi:10.1038/461740a	2009	NA	461740a	MALE	MALE
richard	doi:10.1038/442228a	2006	NA	442228a	MALE	MALE
richard	doi:10.1038/the-arxiv-preprint-server-hits-1-million-articles-1.16643	2014	NA	the-arxiv-preprint-server-hits-1-million-articles-1.16643	MALE	MALE
richard	doi:10.1038/d41586-020-00096-3	2020	NA	d41586-020-00096-3	MALE	MALE
richard	doi:10.1038/441169a	2006	NA	441169a	MALE	MALE
richard	doi:10.1038/uk-researchers-fret-about-downgrading-of-science-minister-role-1.17535	2015	NA	uk-researchers-fret-about-downgrading-of-science-minister-role-1.17535	MALE	MALE
richard	doi:10.1038/news.2010.278.html	2010	NA	news.2010.278.html	MALE	MALE
richard	doi:10.1038/britain-aims-for-broad-open-access-1.10846	2012	NA	britain-aims-for-broad-open-access-1.10846	MALE	MALE
richard	doi:10.1038/476288a	2011	NA	476288a	MALE	MALE
richard	doi:10.1038/news.2009.471.html	2009	NA	news.2009.471.html	MALE	MALE
richard	doi:10.1038/d41586-020-01695-w	2020	NA	d41586-020-01695-w	MALE	MALE
richard	doi:10.1038/chemical-treatment-could-cut-cost-of-biofuel-1.14545	2014	NA	chemical-treatment-could-cut-cost-of-biofuel-1.14545	MALE	MALE
richard	doi:10.1038/journal-offers-flat-fee-for-all-you-can-publish-1.10811	2012	NA	journal-offers-flat-fee-for-all-you-can-publish-1.10811	MALE	MALE
richard	doi:10.1038/medicine-nobel-for-research-on-how-cells-eat-themselves-1.20721	2016	NA	medicine-nobel-for-research-on-how-cells-eat-themselves-1.20721	MALE	MALE
richard	doi:10.1038/monster-el-ni-o-probed-by-meteorologists-1.19194	2016	NA	monster-el-ni-o-probed-by-meteorologists-1.19194	MALE	MALE
richard	doi:10.1038/science-journals-permit-open-access-publishing-for-gates-foundation-scholars-1.21486	2017	NA	science-journals-permit-open-access-publishing-for-gates-foundation-scholars-1.21486	MALE	MALE
richard	doi:10.1038/446032a	2007	NA	446032a	MALE	MALE
richard	doi:10.1038/NA	2016	NA	NA	MALE	MALE
richard	doi:10.1038/open-access-the-true-cost-of-science-publishing-1.12676	2013	NA	open-access-the-true-cost-of-science-publishing-1.12676	MALE	MALE
richard	doi:10.1038/4381089a	2005	NA	4381089a	MALE	MALE
richard	doi:10.1038/retracted-gay-marriage-study-debated-at-misconduct-meet-up-1.17687	2015	NA	retracted-gay-marriage-study-debated-at-misconduct-meet-up-1.17687	MALE	MALE
richard	doi:10.1038/computer-modellers-secure-chemistry-nobels-1.13903	2013	NA	computer-modellers-secure-chemistry-nobels-1.13903	MALE	MALE
richard	doi:10.1038/465860a.html	2010	NA	465860a.html	MALE	MALE
richard	doi:10.1038/440284a	2006	NA	440284a	MALE	MALE
richard	doi:10.1038/436925a	2005	NA	436925a	MALE	MALE
richard	doi:10.1038/060710-4.html	2006	NA	060710-4.html	MALE	MALE
richard	doi:10.1038/4681024a.html	2010	NA	4681024a.html	MALE	MALE
richard	doi:10.1038/467039a	2010	NA	467039a	MALE	MALE
richard	doi:10.1038/463594a.html	2010	NA	463594a.html	MALE	MALE
richard	doi:10.1038/news.2010.151.html	2010	NA	news.2010.151.html	MALE	MALE
richard	doi:10.1038/d41586-020-01066-5	2020	NA	d41586-020-01066-5	MALE	MALE
richard	doi:10.1038/earthquakes-make-gold-veins-in-an-instant-1.12615	2013	NA	earthquakes-make-gold-veins-in-an-instant-1.12615	MALE	MALE
richard	doi:10.1038/parasite-test-shows-where-validation-studies-can-go-wrong-1.16527	2014	NA	parasite-test-shows-where-validation-studies-can-go-wrong-1.16527	MALE	MALE
richard	doi:10.1038/NA	2007	NA	NA	MALE	MALE
richard	doi:10.1038/442149a	2006	NA	442149a	MALE	MALE
richard	doi:10.1038/private-russian-research-foundation-shuts-down-1.17952	2015	NA	private-russian-research-foundation-shuts-down-1.17952	MALE	MALE
richard	doi:10.1038/polar-wander-linked-to-climate-change-1.12994	2013	NA	polar-wander-linked-to-climate-change-1.12994	MALE	MALE
richard	doi:10.1038/060710-13.html	2006	NA	060710-13.html	MALE	MALE
richard	doi:10.1038/mixed-reviews-for-us-clean-water-act-1.11809	2012	NA	mixed-reviews-for-us-clean-water-act-1.11809	MALE	MALE
richard	doi:10.1038/news.2010.396.html	2010	NA	news.2010.396.html	MALE	MALE
richard	doi:10.1038/465864a.html	2010	NA	465864a.html	MALE	MALE
richard	doi:10.1038/chinese-agencies-announce-open-access-policies-1.15255	2014	NA	chinese-agencies-announce-open-access-policies-1.15255	MALE	MALE
richard	doi:10.1038/459020a.html	2009	NA	459020a.html	MALE	MALE
richard	doi:10.1038/china-s-coal-burning-cutting-lives-short-by-years-1.13360	2013	NA	china-s-coal-burning-cutting-lives-short-by-years-1.13360	MALE	MALE
richard	doi:10.1038/snail-s-pace-nature-readers-on-their-longest-wait-to-get-published-1.19375	2016	NA	snail-s-pace-nature-readers-on-their-longest-wait-to-get-published-1.19375	MALE	MALE
richard	doi:10.1038/anthropocene-the-human-age-1.17085	2015	NA	anthropocene-the-human-age-1.17085	MALE	MALE
richard	doi:10.1038/news.2009.645.html	2009	NA	news.2009.645.html	MALE	MALE
richard	doi:10.1038/438039a	2005	NA	438039a	MALE	MALE
richard	doi:10.1038/asymmetrical-glycans-synthesized-in-lab-1.13454	2013	NA	asymmetrical-glycans-synthesized-in-lab-1.13454	MALE	MALE
rick	doi:10.1038/nature20476	2016	NA	nature20476	MALE	MALE
rick	doi:10.1038/news.2010.522.html	2010	NA	news.2010.522.html	MALE	MALE
riekelt	doi:10.1038/466443a	2010	NA	466443a	MALE	MALE
rienk	doi:10.1038/463614a	2010	NA	463614a	MALE	MALE
rik	doi:10.1038/514177a	2014	NA	514177a	MALE	MALE
riley	doi:10.1038/d41586-019-02113-6	2019	NA	d41586-019-02113-6	MALE	MALE
riley	doi:10.1038/d41586-019-01279-3	2019	NA	d41586-019-01279-3	MALE	MALE
rina	doi:10.1038/d41586-019-01427-9	2019	NA	d41586-019-01427-9	FEMALE	FEMALE
rinus	doi:10.1038/465559a	2010	NA	465559a	MALE	MALE
rita	doi:10.1038/d41586-020-01020-5	2020	NA	d41586-020-01020-5	FEMALE	FEMALE
rob	doi:10.1038/509040a	2014	NA	509040a	MALE	MALE
rob	doi:10.1038/d41586-020-02215-6	2020	NA	d41586-020-02215-6	MALE	MALE
rob	doi:10.1038/465559a	2010	NA	465559a	MALE	MALE
rob	doi:10.1038/433472a	2005	NA	433472a	MALE	MALE
robbie	doi:10.1038/nature13514	2014	NA	nature13514	MALE	MALE
robert	doi:10.1038/438293a	2005	NA	438293a	MALE	MALE
robert	doi:10.1038/437612a	2005	NA	437612a	MALE	MALE
robert	doi:10.1038/nature13754	2014	NA	nature13754	MALE	MALE
robert	doi:10.1038/nature12553	2013	NA	nature12553	MALE	MALE
robert	doi:10.1038/d41586-019-00939-8	2019	NA	d41586-019-00939-8	MALE	MALE
robert	doi:10.1038/461737a	2009	NA	461737a	MALE	MALE
robert	doi:10.1038/468637a	2010	NA	468637a	MALE	MALE
robert	doi:10.1038/437634a	2005	NA	437634a	MALE	MALE
robert	doi:10.1038/527172a	2015	NA	527172a	MALE	MALE
robert	doi:10.1038/442753a	2006	NA	442753a	MALE	MALE
robert	doi:10.1038/4381062a	2005	NA	4381062a	MALE	MALE
robert	doi:10.1038/485049a	2012	NA	485049a	MALE	MALE
robert	doi:10.1038/464167a	2010	NA	464167a	MALE	MALE
robert	doi:10.1038/469044a	2011	NA	469044a	MALE	MALE
robert	doi:10.1038/441701a	2006	NA	441701a	MALE	MALE
robert	doi:10.1038/461890a	2009	NA	461890a	MALE	MALE
robert	doi:10.1038/483549a	2012	NA	483549a	MALE	MALE
robert	doi:10.1038/481271a	2012	NA	481271a	MALE	MALE
robert	doi:10.1038/nature21508	2017	NA	nature21508	MALE	MALE
robert	doi:10.1038/481035a	2012	NA	481035a	MALE	MALE
robert	doi:10.1038/455604a	2008	NA	455604a	MALE	MALE
robert	doi:10.1038/469309a	2011	NA	469309a	MALE	MALE
robert	doi:10.1038/544171a	2017	NA	544171a	MALE	MALE
robert	doi:10.1038/497574a	2013	NA	497574a	MALE	MALE
robert	doi:10.1038/435897a	2005	NA	435897a	MALE	MALE
robert	doi:10.1038/512375a	2014	NA	512375a	MALE	MALE
robert	doi:10.1038/464696a	2010	NA	464696a	MALE	MALE
robert	doi:10.1038/d41586-020-00306-y	2020	NA	d41586-020-00306-y	MALE	MALE
robert	doi:10.1038/480189a	2011	NA	480189a	MALE	MALE
robert	doi:10.1038/4491000a	2007	NA	4491000a	MALE	MALE
robert	doi:10.1038/464839a	2010	NA	464839a	MALE	MALE
robert	doi:10.1038/nature14386	2015	NA	nature14386	MALE	MALE
robert	doi:10.1038/4361093a	2005	NA	4361093a	MALE	MALE
robert	doi:10.1038/441165a	2006	NA	441165a	MALE	MALE
robert	doi:10.1038/d41586-018-05365-w	2018	NA	d41586-018-05365-w	MALE	MALE
robert	doi:10.1038/460802a	2009	NA	460802a	MALE	MALE
robert	doi:10.1038/520042a	2015	NA	520042a	MALE	MALE
robert	doi:10.1038/d41586-019-02973-y	2019	NA	d41586-019-02973-y	MALE	MALE
robert	doi:10.1038/524039a	2015	NA	524039a	MALE	MALE
robert	doi:10.1038/d41586-019-01322-3	2019	NA	d41586-019-01322-3	MALE	MALE
robert	doi:10.1038/d41586-020-00212-3	2020	NA	d41586-020-00212-3	MALE	MALE
robert	doi:10.1038/d41586-018-03801-5	2018	NA	d41586-018-03801-5	MALE	MALE
robert	doi:10.1038/453166a	2008	NA	453166a	MALE	MALE
robert	doi:10.1038/468381a	2010	NA	468381a	MALE	MALE
robert	doi:10.1038/538177b	2016	NA	538177b	MALE	MALE
robert	doi:10.1038/525462a	2015	NA	525462a	MALE	MALE
robert	doi:10.1038/nature22491	2017	NA	nature22491	MALE	MALE
robert	doi:10.1038/d41586-020-03543-3	2020	NA	d41586-020-03543-3	MALE	MALE
robert	doi:10.1038/515200a	2014	NA	515200a	MALE	MALE
robert	doi:10.1038/477042a	2011	NA	477042a	MALE	MALE
robert	doi:10.1038/d41586-019-03359-w	2019	NA	d41586-019-03359-w	MALE	MALE
robert	doi:10.1038/489041a	2012	NA	489041a	MALE	MALE
robert	doi:10.1038/456453a	2008	NA	456453a	MALE	MALE
robert	doi:10.1038/479482a	2011	NA	479482a	MALE	MALE
robert	doi:10.1038/437038a	2005	NA	437038a	MALE	MALE
robert	doi:10.1038/551302a	2017	NA	551302a	MALE	MALE
robert	doi:10.1038/4591069a	2009	NA	4591069a	MALE	MALE
robert	doi:10.1038/434966b	2005	NA	434966b	MALE	MALE
robert	doi:10.1038/nature18913	2016	NA	nature18913	MALE	MALE
robert	doi:10.1038/nature19470	2016	NA	nature19470	MALE	MALE
robert	doi:10.1038/473288a	2011	NA	473288a	MALE	MALE
robert	doi:10.1038/454708a	2008	NA	454708a	MALE	MALE
robert	doi:10.1038/441581a	2006	NA	441581a	MALE	MALE
robert	doi:10.1038/437484a	2005	NA	437484a	MALE	MALE
robert	doi:10.1038/456450a	2008	NA	456450a	MALE	MALE
robert	doi:10.1038/446504b	2007	NA	446504b	MALE	MALE
robert	doi:10.1038/505492a	2014	NA	505492a	MALE	MALE
robert	doi:10.1038/060220-18.html	2006	NA	060220-18.html	MALE	MALE
robert	doi:10.1038/521037a	2015	NA	521037a	MALE	MALE
robert	doi:10.1038/465559b	2010	NA	465559b	MALE	MALE
robert	doi:10.1038/483043a	2012	NA	483043a	MALE	MALE
robert	doi:10.1038/450488a	2007	NA	450488a	MALE	MALE
robert	doi:10.1038/444427a	2006	NA	444427a	MALE	MALE
robert	doi:10.1038/nature14375	2015	NA	nature14375	MALE	MALE
robert	doi:10.1038/4381094a	2005	NA	4381094a	MALE	MALE
robert	doi:10.1038/457976a	2009	NA	457976a	MALE	MALE
robert	doi:10.1038/433113a	2005	NA	433113a	MALE	MALE
robert	doi:10.1038/060220-4.html	2006	NA	060220-4.html	MALE	MALE
robert	doi:10.1038/516338a	2014	NA	516338a	MALE	MALE
robert	doi:10.1038/461359a	2009	NA	461359a	MALE	MALE
robert	doi:10.1038/nature13647	2014	NA	nature13647	MALE	MALE
robert	doi:10.1038/551041a	2017	NA	551041a	MALE	MALE
robert	doi:10.1038/445721a	2007	NA	445721a	MALE	MALE
robert	doi:10.1038/nature16877	2016	NA	nature16877	MALE	MALE
robert	doi:10.1038/456049a	2008	NA	456049a	MALE	MALE
robert	doi:10.1038/4371243a	2005	NA	4371243a	MALE	MALE
robert	doi:10.1038/451893a	2008	NA	451893a	MALE	MALE
robert	doi:10.1038/442252a	2006	NA	442252a	MALE	MALE
robert	doi:10.1038/485590a	2012	NA	485590a	MALE	MALE
robert	doi:10.1038/nature05309	2006	NA	nature05309	MALE	MALE
robert	doi:10.1038/434575a	2005	NA	434575a	MALE	MALE
robert	doi:10.1038/482165a	2012	NA	482165a	MALE	MALE
robert	doi:10.1038/497191a	2013	NA	497191a	MALE	MALE
robert	doi:10.1038/438033a	2005	NA	438033a	MALE	MALE
robert	doi:10.1038/d41586-019-00744-3	2019	NA	d41586-019-00744-3	MALE	MALE
robert	doi:10.1038/547034a	2017	NA	547034a	MALE	MALE
roberta	doi:10.1038/neuroprosthetics-once-more-with-feeling-1.12938	2013	NA	neuroprosthetics-once-more-with-feeling-1.12938	FEMALE	FEMALE
roberta	doi:10.1038/463288a.html	2010	NA	463288a.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.117.html	2009	NA	news.2009.117.html	FEMALE	FEMALE
roberta	doi:10.1038/chemical-biology-dna-s-new-alphabet-1.11863	2012	NA	chemical-biology-dna-s-new-alphabet-1.11863	FEMALE	FEMALE
roberta	doi:10.1038/d41586-019-01248-w	2019	NA	d41586-019-01248-w	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.68.html	2009	NA	news.2009.68.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.120.html	2009	NA	news.2009.120.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.745.html	2009	NA	news.2009.745.html	FEMALE	FEMALE
roberta	doi:10.1038/461582a.html	2009	NA	461582a.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.65.html	2009	NA	news.2009.65.html	FEMALE	FEMALE
roberta	doi:10.1038/d41586-018-03924-9	2018	NA	d41586-018-03924-9	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.11.html	2009	NA	news.2009.11.html	FEMALE	FEMALE
roberta	doi:10.1038/d41586-018-06960-7	2018	NA	d41586-018-06960-7	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.426.html	2009	NA	news.2009.426.html	FEMALE	FEMALE
roberta	doi:10.1038/d41586-020-00917-5	2020	NA	d41586-020-00917-5	FEMALE	FEMALE
roberta	doi:10.1038/543189a	2017	NA	543189a	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.167.html	2009	NA	news.2009.167.html	FEMALE	FEMALE
roberta	doi:10.1038/cell-biology-the-new-cell-anatomy-1.9476	2011	NA	cell-biology-the-new-cell-anatomy-1.9476	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.77.html	2009	NA	news.2009.77.html	FEMALE	FEMALE
roberta	doi:10.1038/d41586-019-02047-z	2019	NA	d41586-019-02047-z	FEMALE	FEMALE
roberta	doi:10.1038/d41586-017-08862-6	2018	NA	d41586-017-08862-6	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.97.html	2009	NA	news.2009.97.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.30.html	2009	NA	news.2009.30.html	FEMALE	FEMALE
roberta	doi:10.1038/d41586-018-05895-3	2018	NA	d41586-018-05895-3	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.39.html	2009	NA	news.2009.39.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2011.537.html	2011	NA	news.2011.537.html	FEMALE	FEMALE
roberta	doi:10.1038/nature18438	2016	NA	nature18438	FEMALE	FEMALE
roberta	doi:10.1038/468022a.html	2010	NA	468022a.html	FEMALE	FEMALE
roberta	doi:10.1038/d41586-019-00746-1	2019	NA	d41586-019-00746-1	FEMALE	FEMALE
roberta	doi:10.1038/458959a.html	2009	NA	458959a.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.109.html	2009	NA	news.2009.109.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.15.html	2009	NA	news.2009.15.html	FEMALE	FEMALE
roberta	doi:10.1038/466540a.html	2010	NA	466540a.html	FEMALE	FEMALE
roberta	doi:10.1038/458401a.html	2009	NA	458401a.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.80.html	2009	NA	news.2009.80.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.141.html	2009	NA	news.2009.141.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.555.html	2009	NA	news.2009.555.html	FEMALE	FEMALE
roberta	doi:10.1038/458554b.html	2009	NA	458554b.html	FEMALE	FEMALE
roberta	doi:10.1038/d41586-018-05896-2	2018	NA	d41586-018-05896-2	FEMALE	FEMALE
roberta	doi:10.1038/d41586-019-02942-5	2019	NA	d41586-019-02942-5	FEMALE	FEMALE
roberta	doi:10.1038/d41586-019-00128-7	2019	NA	d41586-019-00128-7	FEMALE	FEMALE
roberta	doi:10.1038/d41586-018-05156-3	2018	NA	d41586-018-05156-3	FEMALE	FEMALE
roberta	doi:10.1038/548400a	2017	NA	548400a	FEMALE	FEMALE
roberta	doi:10.1038/d41586-018-05215-9	2018	NA	d41586-018-05215-9	FEMALE	FEMALE
roberta	doi:10.1038/460020a.html	2009	NA	460020a.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.82.html	2009	NA	news.2009.82.html	FEMALE	FEMALE
roberta	doi:10.1038/473436a.html	2011	NA	473436a.html	FEMALE	FEMALE
roberta	doi:10.1038/news.2009.108.html	2009	NA	news.2009.108.html	FEMALE	FEMALE
roberto	doi:10.1038/nature17897	2016	NA	nature17897	MALE	MALE
roberto	doi:10.1038/488163a	2012	NA	488163a	MALE	MALE
roberto	doi:10.1038/469044a	2011	NA	469044a	MALE	MALE
roberto	doi:10.1038/d41586-020-00728-8	2020	NA	d41586-020-00728-8	MALE	MALE
roberto	doi:10.1038/546602a	2017	NA	546602a	MALE	MALE
roberto	doi:10.1038/d41586-018-06202-w	2018	NA	d41586-018-06202-w	MALE	MALE
robin	doi:10.1038/477283a	2011	NA	477283a	MALE	MALE
robin	doi:10.1038/447917a	2007	NA	447917a	MALE	MALE
robin	doi:10.1038/460470a	2009	NA	460470a	MALE	MALE
robin	doi:10.1038/nasa-to-return-sample-from-earth-bound-asteroid-1.15906	2014	NA	nasa-to-return-sample-from-earth-bound-asteroid-1.15906	MALE	MALE
robin	doi:10.1038/434570a	2005	NA	434570a	MALE	MALE
robin	doi:10.1038/468512a	2010	NA	468512a	MALE	MALE
robin	doi:10.1038/472042a	2011	NA	472042a	MALE	MALE
robin	doi:10.1038/480044a	2011	NA	480044a	MALE	MALE
robin	doi:10.1038/nature15640	2015	NA	nature15640	MALE	MALE
robin	doi:10.1038/4641292a	2010	NA	4641292a	MALE	MALE
robin	doi:10.1038/d41586-019-01258-8	2019	NA	d41586-019-01258-8	MALE	MALE
robin	doi:10.1038/d41586-020-01060-x	2020	NA	d41586-020-01060-x	MALE	MALE
robin	doi:10.1038/d41586-019-00264-0	2019	NA	d41586-019-00264-0	MALE	MALE
robin	doi:10.1038/520169a	2015	NA	520169a	MALE	MALE
robin	doi:10.1038/527455a	2015	NA	527455a	MALE	MALE
robynne	doi:10.1038/world-leaders-discuss-ban-of-climate-busting-refrigerants-1.20768	2016	NA	world-leaders-discuss-ban-of-climate-busting-refrigerants-1.20768	FEMALE	FEMALE
rocky	doi:10.1038/466321a	2010	NA	466321a	MALE	MALE
rod	doi:10.1038/nature13748	2014	NA	nature13748	MALE	MALE
rod	doi:10.1038/d41586-018-06169-8	2018	NA	d41586-018-06169-8	MALE	MALE
rodney	doi:10.1038/d41586-020-03065-y	2020	NA	d41586-020-03065-y	MALE	MALE
rodney	doi:10.1038/445161a	2007	NA	445161a	MALE	MALE
rodolphe	doi:10.1038/513175a	2014	NA	513175a	MALE	MALE
rodrigo	doi:10.1038/d41586-018-07328-7	2018	NA	d41586-018-07328-7	MALE	MALE
rodrigo	doi:10.1038/d41586-019-01485-z	2019	NA	d41586-019-01485-z	MALE	MALE
rodrigo	doi:10.1038/d41586-019-01781-8	2019	NA	d41586-019-01781-8	MALE	MALE
rodrigo	doi:10.1038/nature23101	2017	NA	nature23101	MALE	MALE
rodrigo	doi:10.1038/d41586-019-01648-y	2019	NA	d41586-019-01648-y	MALE	MALE
rodrigo	doi:10.1038/d41586-019-02537-0	2019	NA	d41586-019-02537-0	MALE	MALE
rodrigo	doi:10.1038/d41586-019-02484-w	2019	NA	d41586-019-02484-w	MALE	MALE
roeben	doi:10.1038/d41586-020-01791-x	2020	NA	d41586-020-01791-x	MALE	MALE
roel	doi:10.1038/nature14208	2015	NA	nature14208	MALE	MALE
roel	doi:10.1038/498447a	2013	NA	498447a	MALE	MALE
roel	doi:10.1038/438747a	2005	NA	438747a	MALE	MALE
roff	doi:10.1038/dark-days-of-the-triassic-lost-world-1.9375	2011	NA	dark-days-of-the-triassic-lost-world-1.9375	MALE	MALE
roff	doi:10.1038/465024a.html	2010	NA	465024a.html	MALE	MALE
roger	doi:10.1038/d41586-020-00576-6	2020	NA	d41586-020-00576-6	MALE	MALE
roger	doi:10.1038/d41586-019-02570-z	2019	NA	d41586-019-02570-z	MALE	MALE
roger	doi:10.1038/434838a	2005	NA	434838a	MALE	MALE
roger	doi:10.1038/458585a	2009	NA	458585a	MALE	MALE
roger	doi:10.1038/453462a	2008	NA	453462a	MALE	MALE
roger	doi:10.1038/nature14378	2015	NA	nature14378	MALE	MALE
roger	doi:10.1038/528197a	2015	NA	528197a	MALE	MALE
roger	doi:10.1038/533184a	2016	NA	533184a	MALE	MALE
roger	doi:10.1038/463887a	2010	NA	463887a	MALE	MALE
roger	doi:10.1038/450037a	2007	NA	450037a	MALE	MALE
roger	doi:10.1038/d41586-019-03831-7	2019	NA	d41586-019-03831-7	MALE	MALE
roger	doi:10.1038/463885a	2010	NA	463885a	MALE	MALE
roger	doi:10.1038/nature14206	2015	NA	nature14206	MALE	MALE
roger	doi:10.1038/nature14200	2015	NA	nature14200	MALE	MALE
roger	doi:10.1038/437199a	2005	NA	437199a	MALE	MALE
roger	doi:10.1038/452157a	2008	NA	452157a	MALE	MALE
rogier	doi:10.1038/nature13926	2014	NA	nature13926	MALE	MALE
rogier	doi:10.1038/nature13061	2014	NA	nature13061	MALE	MALE
rohan	doi:10.1038/d41586-018-01308-7	2018	NA	d41586-018-01308-7	MALE	MALE
rohit	doi:10.1038/nature14074	2014	NA	nature14074	MALE	MALE
roland	doi:10.1038/how-to-turn-living-cells-into-computers-1.12406	2013	NA	how-to-turn-living-cells-into-computers-1.12406	MALE	MALE
roland	doi:10.1038/464360a	2010	NA	464360a	MALE	MALE
roland	doi:10.1038/471312a	2011	NA	471312a	MALE	MALE
roland	doi:10.1038/464168a	2010	NA	464168a	MALE	MALE
roland	doi:10.1038/nature13655	2014	NA	nature13655	MALE	MALE
roland	doi:10.1038/d41586-018-06666-w	2018	NA	d41586-018-06666-w	MALE	MALE
roland	doi:10.1038/444429a	2006	NA	444429a	MALE	MALE
roland	doi:10.1038/d41586-020-00131-3	2020	NA	d41586-020-00131-3	MALE	MALE
roland	doi:10.1038/4531195a	2008	NA	4531195a	MALE	MALE
roland	doi:10.1038/the-time-about-a-quarter-past-a-kilogram-1.12191	2013	NA	the-time-about-a-quarter-past-a-kilogram-1.12191	MALE	MALE
rolando	doi:10.1038/478462a	2011	NA	478462a	MALE	MALE
rolando	doi:10.1038/467668a	2010	NA	467668a	MALE	MALE
rolf	doi:10.1038/467406a	2010	NA	467406a	MALE	MALE
rolf	doi:10.1038/434571a	2005	NA	434571a	MALE	MALE
roman	doi:10.1038/505294a	2014	NA	505294a	MALE	MALE
romana	doi:10.1038/d41586-020-01105-1	2020	NA	d41586-020-01105-1	FEMALE	FEMALE
romas	doi:10.1038/4361096a	2005	NA	4361096a	MALE	MALE
romeel	doi:10.1038/525465a	2015	NA	525465a	MALE	MALE
ron	doi:10.1038/moon-merge-model-could-explain-saturnian-system-1.11611	2012	NA	moon-merge-model-could-explain-saturnian-system-1.11611	MALE	MALE
ron	doi:10.1038/astronomers-surprised-by-large-space-rock-less-dense-than-water-1.14135	2013	NA	astronomers-surprised-by-large-space-rock-less-dense-than-water-1.14135	MALE	MALE
ron	doi:10.1038/hubble-spies-a-stellar-mystery-1.17371	2015	NA	hubble-spies-a-stellar-mystery-1.17371	MALE	MALE
ron	doi:10.1038/infant-galaxy-offers-tantalizing-peek-at-early-universe-1.10450	2012	NA	infant-galaxy-offers-tantalizing-peek-at-early-universe-1.10450	MALE	MALE
ron	doi:10.1038/record-breaking-black-holes-fill-a-cosmic-gap-1.9553	2011	NA	record-breaking-black-holes-fill-a-cosmic-gap-1.9553	MALE	MALE
